 -,-,-
-986.96,594.06,2695.77
-938.45,329.58,2821.31
-508.99,-586.51,1668.25
6.63,-979.27,1169.8
282.47,-1261.26,550.83
488.7,-1271.42,-32.9
460.64,-760.11,-382.17
418.44,-524.58,-579.49
419.31,-224.26,-810.61
455.4,-381.58,-935.08
732.7,-484.35,-2065.29
382.47,-121.2,-978.2
-964.93,3322.87,246.17
-1960.77,458.64,-1868.1
1477.29,-475.81,-583.0
334.01,-1394.1,678.31
-112.56,-590.48,771.25
869.35,-465.99,614.17
211.3,-81.79,63.79
-215.81,94.06,-169.85
-131.8,-373.15,163.13
293.08,-642.0,366.13
-38.1,-1135.81,-63.07
567.39,-1262.82,66.64
-293.84,-1230.18,-48.79
1791.83,-1140.68,133.99
526.05,-886.82,386.18
-54.78,-1248.69,347.72
121.29,-604.83,451.26
84.31,-889.28,524.74
-156.51,-176.31,1110.56
-146.39,-542.16,668.26
-155.77,106.12,1646.43
-363.09,-546.4,958.25
-20.19,-119.41,1043.28
-294.62,384.66,1189.5
-423.06,528.83,942.79
-493.42,735.05,1224.01
-478.2,637.87,849.75
-359.78,835.34,1063.76
-435.54,892.34,851.5
-374.51,888.32,785.27
-343.08,697.2,655.23
-293.52,758.29,732.6
-331.23,743.2,614.81
-279.94,747.63,649.23
-325.68,678.0,589.93
-353.0,643.22,598.96
-288.33,649.56,577.22
-291.91,684.64,610.8
-319.94,738.42,605.91
-297.38,543.58,622.75
-320.68,637.35,579.94
-310.21,732.95,731.62
-278.56,637.36,694.3
-319.16,610.4,642.65
-347.31,632.77,691.8
-304.09,656.43,594.82
-270.37,668.18,592.52
-264.38,683.87,684.31
-307.45,641.84,640.87
-292.15,686.7,689.77
-306.16,703.73,616.63
-270.56,678.96,623.14
-254.02,668.36,627.9
-241.92,613.9,682.43
-279.8,710.44,674.47
-298.6,642.25,596.3
-308.75,606.07,593.27
-295.54,618.63,644.52
 -,-,-
-998.46,586.66,2758.56
-969.58,372.85,2851.15
-485.46,-581.06,1696.37
5.94,-1039.63,1143.38
262.19,-1255.57,554.55
509.34,-1201.11,-34.02
418.63,-698.07,-376.34
423.13,-461.39,-619.26
401.72,-192.86,-883.25
428.09,-394.26,-846.55
819.96,-467.57,-1735.94
407.48,-129.19,-984.85
-968.37,2923.5,217.38
-1935.92,488.92,-1832.68
1468.93,-507.48,-498.92
332.87,-1381.09,669.0
-107.22,-635.54,716.46
910.69,-425.13,648.85
189.91,-75.61,53.7
-187.99,88.88,-176.51
-141.93,-396.74,143.88
314.08,-557.59,443.33
-37.17,-1174.9,-71.16
519.91,-1147.47,71.14
-276.96,-1360.32,-42.74
1701.98,-1238.23,135.52
499.62,-999.1,445.2
-62.33,-1265.01,347.94
110.72,-510.8,506.99
71.59,-954.65,523.63
-149.75,-176.83,919.09
-148.84,-630.19,713.76
-139.94,100.18,1527.2
-414.01,-529.3,842.04
-19.28,-127.4,1026.07
-332.03,401.82,1105.68
-352.08,538.02,1020.23
-451.04,722.68,1077.44
-544.32,583.0,842.83
-383.68,797.9,1050.89
-441.72,818.13,992.1
-414.76,887.79,831.13
-384.69,674.6,619.41
-309.82,773.27,716.96
-298.68,687.73,668.62
-307.25,703.43,581.85
-290.62,680.45,589.69
-350.76,666.9,627.46
-258.63,712.76,611.91
-297.92,720.24,652.37
-300.42,685.43,596.66
-320.31,542.68,663.46
-333.82,584.09,581.51
-316.8,749.32,646.01
-278.15,676.1,698.33
-308.77,738.2,635.4
-333.35,645.18,670.16
-307.96,664.56,580.19
-275.44,736.37,614.79
-291.54,679.79,566.94
-271.81,647.33,667.19
-275.52,665.55,578.46
-307.19,640.18,626.1
-255.42,647.88,622.26
-268.21,656.89,649.11
-273.67,606.02,641.32
-247.89,656.1,714.68
-260.25,729.37,584.65
-312.54,648.1,705.51
-301.91,643.72,672.98
-,-,-
-894.15,616.16,2422.99
-660.13,887.7,2698.25
-795.01,555.82,2749.17
-466.24,-205.48,1998.01
-146.92,-797.51,1386.21
174.15,-1034.9,629.48
157.12,-1019.65,200.02
161.16,-758.97,-127.72
154.44,-382.73,-370.69
337.92,-280.86,-511.91
656.0,-485.45,-1146.77
916.86,-414.58,-1465.79
790.63,-226.46,-1385.06
545.06,668.37,-586.82
-1100.97,3617.3,1327.27
1384.29,161.16,-1428.74
1015.77,-714.94,764.66
-815.3,-847.08,966.14
257.99,-446.15,910.69
895.29,-383.37,400.06
12.1,39.32,29.33
-215.84,-289.28,72.01
568.63,-505.03,-118.36
74.21,-930.03,-186.25
680.41,-684.89,364.15
217.54,-1456.77,-84.59
613.31,-1282.66,-385.03
204.17,-1435.38,-585.93
777.72,-1204.49,-300.0
364.36,-907.85,34.78
-126.98,-760.19,373.86
-47.37,-393.64,319.05
-174.92,-93.6,948.88
-239.79,-475.36,543.73
-278.02,-311.01,808.97
-416.17,125.99,923.74
-260.71,554.02,1075.5
-303.63,1439.19,1407.69
-640.96,2018.86,1454.47
-645.13,1129.4,1116.02
-319.09,559.85,606.61
-291.43,335.32,566.71
-258.78,596.98,672.97
-389.42,756.0,626.66
-379.76,837.28,646.54
-334.62,701.61,685.07
-319.11,617.16,776.13
-319.92,626.97,644.36
-314.64,658.06,628.72
-291.01,559.63,675.89
-326.22,577.16,595.41
-300.8,579.61,628.82
-329.13,667.23,686.82
-307.13,591.85,661.46
-334.42,556.99,650.73
-331.38,538.14,640.9
-341.84,576.9,663.75
-322.19,602.97,643.23
-355.79,657.88,636.39
-384.53,668.39,731.11
-410.01,617.03,676.91
-298.52,640.42,751.72
-319.14,570.16,696.67
-259.68,599.34,770.78
-318.08,590.83,626.27
-328.1,680.07,654.25
-280.15,595.31,722.54
-325.99,591.22,705.53
-313.26,650.34,759.13
-330.0,674.46,663.03
-,-,-
-643.29,777.0,2592.31
-694.53,734.23,2921.95
-681.44,212.25,2341.93
