
far more threshold--
4.99
0.701,-0.271,1.019
0.053,-0.061,1.065
0.205,-0.149,1.089
0.601,-0.151,0.730
-0.080,-0.235,1.781
0.400,-0.519,1.952
0.387,-0.218,2.031
-0.062,-0.351,1.440
0.387,-0.455,0.773
0.422,-0.485,0.446
0.864,-0.552,-0.240
0.691,-0.551,-0.029
1.213,-0.588,-1.169
1.852,-1.047,-1.000
2.446,-1.857,-2.814
0.663,-2.432,-0.616
0.286,1.074,0.181
-4.000,4.000,0.630
-1.144,0.535,-0.227
1.347,-0.224,0.067
1.033,-0.055,-0.021
0.181,0.194,0.568
0.224,-1.192,0.243
0.279,-1.219,0.554
0.871,-0.227,0.504
0.134,0.419,0.059
0.206,0.483,0.170
0.136,-0.526,0.522
-0.058,-0.666,0.835
0.150,-1.139,1.265
-0.179,-1.443,1.152
-0.171,-1.082,1.910
-0.136,-0.830,1.671
-0.100,-0.455,1.748
-0.300,-0.157,1.386
-0.771,-0.198,1.071
-0.531,-0.354,0.932
-0.906,-0.372,0.990
-0.533,-0.317,1.029
-0.622,-0.329,1.026
-0.278,-0.197,1.064
-0.176,-0.082,1.049
-0.349,-0.081,0.911
-0.314,-0.047,0.934
-0.371,-0.077,0.801
-0.333,-0.078,0.977
-0.423,-0.128,0.942
-0.495,-0.103,1.003
-0.455,-0.143,0.923
-0.467,-0.152,0.921
-0.423,-0.182,0.813
-0.415,-0.144,0.872
-0.429,-0.142,0.876
-0.435,-0.139,0.927
-0.395,-0.153,0.986
-0.426,-0.167,0.953
-0.342,-0.156,0.951
-0.366,-0.187,0.915
-0.362,-0.197,0.870
-0.420,-0.175,0.845
-0.492,-0.162,0.885
-0.501,-0.159,0.845
-0.520,-0.161,0.841
-0.502,-0.169,0.847
-0.499,-0.139,0.888
-0.486,-0.133,0.941
-0.485,-0.139,0.924
-0.486,-0.130,0.915
-0.471,-0.142,0.893
-0.495,-0.151,0.863
-0.493,-0.145,0.861
-0.506,-0.154,0.856
-0.523,-0.157,0.840
-0.520,-0.167,0.849
-0.541,-0.172,0.836
-0.521,-0.175,0.849
-0.522,-0.177,0.877
-0.521,-0.176,0.882
-0.524,-0.168,0.868
-0.514,-0.170,0.854
-0.520,-0.172,0.850
-0.523,-0.169,0.847
-0.534,-0.158,0.857
-0.529,-0.157,0.876
-0.532,-0.165,0.865
-0.520,-0.158,0.869
-0.526,-0.157,0.870
-0.503,-0.155,0.868
-0.517,-0.167,0.841
-0.530,-0.172,0.839
-0.522,-0.171,0.847
-0.526,-0.169,0.834
-0.529,-0.162,0.859
-0.514,-0.166,0.861
-0.520,-0.152,0.864
-0.515,-0.157,0.878
-0.500,-0.163,0.870
-0.495,-0.168,0.879
-0.499,-0.172,0.887
-0.476,-0.185,0.877

far more threshold--
2.79
0.829,-0.645,0.691
0.312,-0.128,1.026
0.225,-0.523,1.160
0.375,-0.194,1.953
0.139,-0.198,2.113
-0.199,-0.266,1.887
-0.177,-0.277,1.268
-0.049,-0.375,1.051
0.239,-0.561,0.459
0.334,-0.536,0.157
0.471,-0.455,-0.499
0.863,-0.465,-0.601
1.989,-1.372,-3.242
1.867,-1.261,-0.472
0.862,-2.418,-2.378
-0.467,-1.419,-0.638
-1.431,4.000,0.815
-0.150,2.076,1.080
4.000,-1.332,-1.373
-0.073,0.532,0.599
0.904,0.007,-0.413
0.454,-0.056,0.917
0.339,-1.326,0.251
0.260,-0.815,0.847
0.787,-0.027,0.659
-0.026,0.378,-0.039
-0.196,0.571,0.656
-0.182,-0.299,0.536
0.232,-0.279,1.081
0.227,-0.965,0.829
0.338,-0.400,1.677
-0.426,-0.330,2.054
-0.505,0.019,2.411
-0.775,-0.175,1.759
-0.700,-0.089,1.643
-0.603,-0.173,0.953
-0.722,-0.089,1.067
-0.497,-0.025,0.883
-0.646,0.158,1.061
-0.628,0.114,0.958
-0.539,0.202,1.145
-0.151,0.217,0.950
-0.277,0.258,1.094
-0.135,0.217,0.997
-0.271,0.179,0.900
-0.230,0.131,0.879
-0.268,0.083,0.886
-0.196,0.028,0.794
-0.322,0.030,0.888
-0.268,-0.002,0.906
-0.330,-0.004,0.971
-0.262,-0.088,0.898
-0.421,-0.085,0.942
-0.372,-0.099,0.974
-0.431,-0.080,0.961
-0.448,-0.052,0.967
-0.444,-0.063,0.915
-0.395,-0.078,0.932
-0.388,-0.070,0.931
-0.357,-0.051,0.922
-0.385,-0.030,0.940
-0.390,-0.016,0.933
-0.411,-0.013,0.965
-0.402,-0.058,0.903
-0.415,-0.071,0.925
-0.412,-0.076,0.907
-0.401,-0.093,0.921
-0.418,-0.103,0.864
-0.439,-0.088,0.950
-0.430,-0.109,0.900
-0.444,-0.097,0.883
-0.432,-0.089,0.927
-0.427,-0.097,0.903
-0.422,-0.090,0.912
-0.420,-0.102,0.903
-0.424,-0.113,0.912
-0.450,-0.121,0.907
-0.446,-0.102,0.905
-0.440,-0.093,0.913
-0.455,-0.073,0.937
-0.427,-0.078,0.896
-0.413,-0.089,0.907
-0.414,-0.086,0.911
-0.437,-0.071,0.925
-0.433,-0.072,0.944
-0.447,-0.055,0.962
-0.412,-0.064,0.913
-0.423,-0.084,0.891
-0.437,-0.076,0.910
-0.461,-0.068,0.940
-0.443,-0.090,0.905
-0.415,-0.109,0.905
-0.408,-0.106,0.912
-0.412,-0.101,0.913
-0.441,-0.091,0.943
-0.428,-0.095,0.941
-0.407,-0.101,0.938
-0.391,-0.101,0.932
-0.398,-0.111,0.915
-0.382,-0.101,0.928

far more threshold--
6.56
0.859,-1.011,0.465
0.143,0.390,2.046
0.092,-0.411,1.050
0.387,-0.407,1.851
0.441,-0.498,1.800
0.167,-0.312,1.661
-0.344,-0.526,1.226
0.226,-0.447,0.586
0.399,-0.452,-0.089
0.760,-0.533,-0.568
1.177,-0.987,-0.969
1.487,-1.063,-1.434
2.126,-1.903,-2.648
0.027,-2.382,-1.459
-1.125,0.651,2.448
-4.000,4.000,-4.000
3.802,-0.407,0.960
-0.270,-0.448,0.352
1.145,0.034,0.238
0.490,-0.217,0.291
0.667,-1.120,0.636
0.479,-1.018,0.155
0.226,-0.696,0.609
0.827,0.195,0.325
0.411,0.522,0.314
-0.181,0.271,0.288
0.201,-0.128,0.816
-0.150,-0.769,0.751
0.045,-0.947,1.348
-0.447,-1.103,1.403
-0.087,-0.812,2.182
-1.088,-0.644,1.654
-0.474,-0.594,1.610
-0.505,-0.479,1.355
-0.309,-0.518,0.869
-0.321,-0.440,0.847
-0.338,-0.639,0.653
-0.861,0.011,1.714
-0.509,0.192,1.050
-0.307,0.222,1.338
-0.104,0.023,0.784
-0.569,0.088,1.023
-0.312,0.222,0.881
-0.422,0.219,0.885
-0.271,0.163,0.730
-0.297,0.132,0.792
-0.234,0.125,0.915
-0.333,0.113,1.110
-0.288,0.009,0.988
-0.316,0.013,1.084
-0.214,-0.037,0.970
-0.364,-0.065,0.937
-0.297,-0.074,0.901
-0.383,-0.074,0.977
-0.337,-0.095,0.860
-0.367,-0.064,0.950
-0.376,-0.091,0.941
-0.368,-0.070,0.939
-0.394,-0.035,0.986
-0.365,-0.049,0.922
-0.403,-0.059,0.906
