far more threshold--
3.83
-2.754,-0.258,-0.134
-1.476,-0.325,0.329
-1.456,-0.592,0.072
-1.241,-0.428,0.331
-1.036,-0.546,0.212
-1.232,-0.580,0.239
-1.267,-0.592,0.432
-1.245,-0.521,0.313
-0.523,-0.636,0.802
-0.693,-0.824,0.904
-0.125,-0.998,0.944
0.781,-0.822,0.739
0.376,-0.655,0.206
0.210,-0.379,-0.169
-0.422,-0.186,-0.235
-0.822,0.393,0.390
-0.321,0.105,0.546
0.149,-0.405,0.160
-0.076,-0.631,0.063
-0.210,-0.659,0.376
-0.213,-0.828,0.591
-0.395,-0.785,0.720
-0.616,-0.729,0.771
-0.829,-0.805,0.995
-0.656,-0.805,0.958
-0.544,-0.628,0.937
-0.517,-0.569,0.912
-0.292,-0.628,0.864
-0.299,-0.630,0.838
-0.348,-0.621,0.771
-0.430,-0.641,0.837
-0.278,-0.564,0.834
-0.178,-0.550,0.805
-0.262,-0.548,0.893
-0.452,-0.505,0.933
-0.238,-0.455,0.877
-0.012,-0.491,0.849
-0.145,-0.493,0.826
-0.318,-0.450,0.813
-0.237,-0.437,0.826
-0.243,-0.406,0.883
-0.286,-0.361,0.892
-0.298,-0.382,0.877
-0.361,-0.417,0.877
-0.369,-0.434,0.871
-0.362,-0.441,0.859
-0.426,-0.465,0.889
-0.462,-0.453,0.858
-0.467,-0.453,0.892
-0.406,-0.463,0.896
-0.441,-0.461,0.894
-0.468,-0.450,0.924
-0.437,-0.434,0.877
-0.418,-0.397,0.878
-0.375,-0.368,0.839
-0.316,-0.379,0.818
-0.377,-0.386,0.818
-0.385,-0.387,0.846
-0.388,-0.379,0.875
-0.359,-0.383,0.888
-0.381,-0.392,0.876
-0.413,-0.377,0.886
-0.409,-0.364,0.872
-0.398,-0.386,0.849
-0.417,-0.388,0.844
-0.440,-0.372,0.843
-0.409,-0.391,0.855
-0.422,-0.395,0.844
-0.400,-0.406,0.840
-0.438,-0.392,0.843
-0.434,-0.400,0.841
-0.458,-0.407,0.840
-0.440,-0.418,0.839
-0.470,-0.401,0.850
-0.434,-0.398,0.849
-0.445,-0.390,0.854
-0.433,-0.376,0.871
-0.417,-0.372,0.857
-0.425,-0.380,0.856
-0.417,-0.373,0.844
-0.428,-0.370,0.855
-0.429,-0.382,0.844
-0.430,-0.388,0.840
-0.456,-0.380,0.839
-0.477,-0.373,0.849
-0.479,-0.379,0.824
-0.469,-0.383,0.816
-0.509,-0.360,0.809
-0.500,-0.352,0.809
-0.488,-0.328,0.813
-0.467,-0.326,0.815
-0.462,-0.298,0.859
-0.427,-0.292,0.878
-0.417,-0.296,0.883
-0.450,-0.303,0.903
-0.470,-0.297,0.916
-0.458,-0.293,0.908
-0.452,-0.305,0.886
-0.474,-0.304,0.882
-0.482,-0.322,0.848

far more threshold--
2.62
1.689,-1.883,-1.676
2.094,-2.154,-2.610
1.072,-1.833,-2.060
-0.469,0.255,0.523
3.779,4.000,-2.187
-3.857,0.723,-2.469
0.864,0.800,0.018
1.019,-1.036,-0.170
0.519,0.021,0.455
0.615,-0.684,0.339
0.295,-1.296,0.222
0.414,-1.065,0.637
0.291,-0.827,0.672
0.274,-0.297,0.691
0.490,0.114,1.050
0.224,-0.003,1.039
0.249,-0.069,1.009
0.477,-0.125,1.045
0.099,-0.285,1.196
0.094,-0.492,1.327
-0.077,-0.457,1.284
0.020,-0.495,1.282
0.056,-0.419,1.230
-0.087,-0.325,1.215
0.170,-0.263,1.171
0.047,-0.354,1.106
-0.216,-0.219,1.001
-0.244,-0.339,1.097
-0.251,-0.299,1.045
-0.271,-0.431,1.005
-0.251,-0.260,1.092
-0.255,-0.205,1.025
-0.273,-0.223,0.989
-0.400,-0.144,1.034
-0.309,-0.167,0.998
-0.242,-0.193,0.954
-0.299,-0.150,0.977
-0.193,-0.203,0.935
-0.176,-0.206,0.930
-0.246,-0.160,0.969
-0.198,-0.194,0.944
-0.215,-0.210,0.968
-0.301,-0.197,0.992
