far more threshold--
2.54
0.906,-0.463,-1.102
1.043,-0.509,-1.569
0.907,-0.665,-1.333
0.956,-0.842,-1.600
1.497,-1.255,-2.822
1.315,-1.487,-2.581
1.138,-2.024,-1.800
-0.267,0.429,1.110
2.625,4.000,1.565
-2.486,0.748,0.663
2.695,-0.876,-0.058
-0.887,-0.133,0.386
0.269,-0.427,-0.748
-0.135,-0.078,0.041
-0.114,-0.225,-0.282
0.487,-0.653,-0.649
0.357,-1.283,-0.013
0.750,-1.609,-0.573
0.321,-1.643,0.117
0.365,-1.585,0.211
0.383,-1.617,0.032
-0.221,-1.142,0.231
1.297,-2.393,-0.013
0.113,-0.497,0.128
0.250,-1.115,0.301
0.277,-1.124,0.361
0.198,-1.118,0.589
0.341,-0.978,0.674
0.123,-1.063,0.416
0.184,-0.845,0.555
-0.043,-1.056,0.397
0.031,-0.880,0.489
-0.044,-0.846,0.514
-0.095,-0.894,0.523
0.137,-0.876,0.535
0.040,-0.865,0.571
-0.079,-0.837,0.519
-0.077,-0.859,0.550
-0.045,-0.839,0.547
-0.026,-0.861,0.518
-0.084,-0.827,0.641
-0.015,-0.876,0.538
0.000,-0.891,0.532
0.068,-0.883,0.511
-0.046,-0.854,0.476
-0.155,-0.828,0.535
-0.090,-0.859,0.474
-0.134,-0.914,0.532
-0.077,-0.956,0.551
-0.021,-0.936,0.568
-0.108,-0.879,0.556
-0.101,-0.805,0.637
-0.158,-0.735,0.650
-0.178,-0.693,0.606
-0.149,-0.716,0.540
-0.300,-0.816,0.537
-0.141,-0.786,0.585
-0.092,-0.829,0.557
-0.183,-0.793,0.608
-0.188,-0.724,0.650
-0.163,-0.786,0.641
-0.186,-0.720,0.683
-0.133,-0.716,0.705
-0.197,-0.734,0.708
-0.234,-0.779,0.776
-0.221,-0.749,0.773
-0.175,-0.704,0.798
-0.230,-0.661,0.759
-0.237,-0.654,0.685
-0.354,-0.656,0.647
-0.323,-0.617,0.712
-0.402,-0.601,0.727
-0.368,-0.577,0.774
-0.311,-0.618,0.756
-0.490,-0.590,0.844
-0.378,-0.550,0.752
-0.398,-0.554,0.742
-0.456,-0.527,0.772
-0.396,-0.526,0.722
-0.524,-0.472,0.830
-0.456,-0.486,0.715
-0.506,-0.502,0.757
-0.542,-0.526,0.752
-0.512,-0.525,0.719
-0.537,-0.533,0.757
-0.487,-0.528,0.729
-0.523,-0.496,0.781
-0.511,-0.482,0.776
-0.516,-0.482,0.784
-0.543,-0.500,0.773
-0.492,-0.520,0.744
-0.499,-0.526,0.741
-0.523,-0.527,0.742
-0.523,-0.526,0.734
-0.501,-0.512,0.725
-0.499,-0.501,0.750
-0.442,-0.484,0.709
-0.456,-0.475,0.693
-0.462,-0.485,0.717
-0.472,-0.493,0.673

far more threshold--
3.21
3.596,0.214,1.562
-0.682,-0.488,0.564
-0.578,-0.318,0.828
-0.241,-0.248,0.912
-0.222,-0.333,0.495
-0.214,-0.329,0.679
-0.556,-0.342,0.612
-0.831,-0.064,1.621
-0.683,-0.215,1.240
-0.544,-0.532,0.979
-0.354,-0.497,0.855
-0.327,-0.510,0.812
-0.010,-0.472,0.634
-0.135,-0.203,0.903
-0.271,-0.197,1.207
-0.344,-0.503,1.052
-0.339,-0.611,0.766
-0.238,-0.526,0.733
-0.035,-0.542,0.704
-0.153,-0.490,0.642
-0.199,-0.439,0.717
-0.295,-0.576,0.754
-0.061,-0.649,1.012
-0.158,-0.701,0.943
0.068,-0.689,1.151
-0.121,-0.807,1.197
-0.160,-0.701,1.289
-0.072,-0.714,1.232
0.163,-0.516,1.299
-0.110,-0.320,1.277
0.135,-0.252,0.943
0.202,-0.701,0.107
0.632,-0.673,-0.077
0.464,-0.429,-0.919
0.639,-0.171,-0.549
0.828,-0.454,-1.525
0.899,-0.390,-1.420
0.959,-0.497,-1.619
1.042,-0.621,-1.705
1.233,-0.840,-2.425
1.239,-1.053,-2.552
1.423,-1.168,-2.327
0.290,-0.679,-0.156
2.052,1.927,0.524
-0.957,4.000,1.114
-3.695,0.262,1.066
2.157,-0.823,0.030
-1.414,0.005,0.285
0.659,-0.322,-0.409
-0.306,-0.344,-0.415
-0.115,-0.250,-0.137
0.836,-1.125,-0.473
-0.406,-1.420,-0.286
0.638,-1.388,-0.494
0.236,-1.556,-0.351
1.280,-1.546,-0.144
0.282,-1.190,-0.113
0.557,-1.036,0.048
0.411,-1.233,0.055
0.564,-0.991,0.194
0.296,-1.137,0.448
0.209,-1.116,0.432
-0.040,-1.025,0.556
0.052,-1.134,0.494
0.248,-0.958,0.500
-0.098,-0.885,0.407
0.210,-0.791,0.387
0.237,-0.867,0.483
0.037,-0.925,0.389
0.300,-0.862,0.365
0.154,-0.913,0.403
0.078,-0.882,0.392
0.116,-0.915,0.427
0.135,-0.937,0.480
0.049,-0.923,0.415
0.126,-0.934,0.444
0.077,-0.981,0.334
0.281,-0.923,0.284
0.186,-0.805,0.273
0.008,-0.725,0.312
0.090,-0.942,0.472
-0.097,-0.935,0.411
-0.102,-0.966,0.397
-0.035,-1.002,0.450
-0.024,-0.960,0.528
-0.038,-0.927,0.505
0.015,-0.923,0.547
-0.045,-0.895,0.596
-0.196,-0.849,0.677
-0.094,-0.840,0.826
-0.131,-0.768,0.744
-0.129,-0.677,0.786
-0.041,-0.734,0.736
-0.153,-0.769,0.783
-0.034,-0.723,0.938
0.072,-0.543,0.780
0.073,-0.621,0.778
0.018,-0.711,0.606
0.035,-0.642,0.589
0.011,-0.596,0.735

far more threshold--
2.62
-0.756,-0.179,1.192
-0.651,-0.451,0.874
-0.762,-0.432,0.750
-0.624,-0.456,0.622
-0.574,-0.414,0.581
-0.599,-0.471,0.559
-0.455,-0.365,0.513
-0.353,-0.343,0.536
-0.294,-0.283,0.608
-0.343,-0.308,0.695
-0.522,-0.249,0.982
-0.440,-0.360,0.993
-0.560,-0.330,0.975
-0.516,-0.311,1.018
-0.440,-0.400,0.923
-0.707,-0.374,1.021
-0.600,-0.236,1.008
-0.590,-0.148,0.992
-0.577,-0.123,0.843
-0.501,-0.107,0.821
-0.497,-0.122,0.757
-0.582,-0.103,0.833
-0.479,-0.063,0.904
-0.362,-0.077,0.868
-0.469,-0.145,1.066
-0.429,-0.172,1.090
-0.500,-0.048,1.098
-0.347,-0.068,1.002
-0.367,-0.118,0.935
-0.459,-0.067,0.876
-0.409,-0.063,0.857
-0.355,-0.030,0.893
-0.363,-0.056,0.854
-0.314,-0.010,0.909
-0.353,-0.028,1.012
-0.488,-0.002,1.215
-0.141,0.038,1.072
-0.203,0.022,1.048
-0.290,-0.057,0.953
-0.558,-0.033,1.113
-0.351,0.030,1.088
-0.276,-0.000,1.124
-0.384,-0.004,1.113
-0.304,-0.038,0.976
-0.262,-0.051,0.910
-0.450,-0.172,0.908
-0.299,-0.226,0.739
-0.487,-0.349,0.782
-0.537,-0.274,0.755
-0.325,-0.322,0.707
-0.461,-0.333,0.778
